X,Y,OBJECTID,FOLIO,NAME,ADDRESS,UNIT,CITY,ZIPCODE,PHONE,EMAIL,DIRCTNAME,YEARESTB,TYPE,GRDLEVEL,COED,STREGFLG,CHLDCAREID,ENROLLMENT,STATUS,WEBSITE,LAT,LON,POINT_X,POINT_Y,CREATEDBY,CREATEDDATE,MODIFIEDBY,MODIFIEDDATE,GlobalID,CreationDate,Creator,EditDate,Editor
-8928334.34629999,2992098.4751,53,3421010440010,New Dimensions Schule,18425 NW 2nd Ave,Suite 350,Miami Gardens,33169,305-621-3700,,Carla Hibbert-Latimer,2006,Y,01-06,C,Y,5896,34,Active,https://www.privateschoolreviews.org/school/fl_miami%20gardens_a-perfect-place-4-kidz,25.94361,-80.20459,917549.292113405,585987.422291398,E316899,2021/09/15 11:35:24+00,E316899,2021/09/15 11:36:59+00,95889a4c-da0c-44ce-addf-013054a833f8,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8930816.32659999,2990168.1983,54,3421110170010,Fortlo Academy,1515 NW 167th St,200,Miami Gardens,33169,954-367-3122,,Renea l. Moss,,,PK-12,C,,8338,,Active,,25.92801,-80.22689,910255.696597088,580275.704766423,E316899,2021/08/05 09:54:13+00,E316899,2021/08/05 09:55:39+00,73caa930-054f-4b46-ba64-ec1783b99592,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8946276.54469999,2977828.9814,55,3530170010383,The Divine Savior School,6055 NW 104th Ave,Suite 1,Doral,33178,786-476-5156,,John Althoff,,,03-12,C,,8393,,Active,https://www.thedivinesaviorschool.com/,25.82828,-80.36577,864785.27098107,543782.396305844,E316899,2021/09/23 15:48:59+00,E316899,2021/09/23 15:50:30+00,ed2a469f-9a72-43bc-908d-75aaeea0da32,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8930113.40549999,2970825.6394,56,0141020061570,Everyday Assignments LLC,1553 SW 2nd St ,Apt. 19,Miami,33135,706-591-1536,,Lillian E. Moya,2018,,06-12,,,2592,,Active,,25.77164,-80.22057,912668.192750633,523452.024425112,E316899,2020/11/04 18:20:05+00,E316899,2021/06/25 10:16:52+00,e484438d-1029-45ff-80af-93c7a49f4e53,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8942716.35999999,2983747.8083,57,0420340850050,Young Children Learning Center,5915 W 25th Ct,101,Hialeah,33016,305-556-5022,,Taina Pino,1993,N,PK-02,C,Y,5940,55,Active,http://childcarecenter.us/provider_detail/young_childrens_learning_center_hialeah_fl,25.87613,-80.33379,875217.125067755,561225.624460295,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,235960bd-7a71-4f67-b7ac-9784a3f46caf,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8937881.80809999,2978222.7059,58,0430130130060,Little Angel Academy II,421 W 11th St, ,Hialeah,33010,305-884-0194,,Eilyn Pedroso,  ,N,PK-02,C,Y,1743,68,Active,https://childcarecenter.us/provider_detail/little_angel_academy_inc_hialeah_fl,25.83147,-80.29037,889584.810201138,545066.241661258,E316899,2020/11/04 18:20:05+00,E316899,2020/11/04 18:20:05+00,a6478513-113d-4ce7-9668-6661f69cbf65,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8937773.63889999,2979317.6732,59,0431070020920,Children's Christian Schoolhouse,380 W 21st St, ,Hialeah,33010,305-805-1000,,Alicia M. Paez, , ,PK-06, , ,5527,86,Active,https://childcarecenter.us/provider_detail/childrens_christian_schoolhouse_hialeah_fl,25.84032,-80.28938,889887.041753415,548285.751424238,E316899,2020/11/04 18:20:05+00,E316899,2021/06/25 10:09:54+00,067ffefc-542c-4763-b878-18f4f20b7dec,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8950799.21339999,2957621.7981,60,3059110310030,Montessori Children's House,12985 SW 112th St, ,Miami-Dade,33186,305-380-0513,,Lidice Lascano,1976,N,PK-KG,C,Y,6125,83,Active,http://montessorichildrenshouse.com/,25.66478,-80.40639,851688.689333841,484293.94106064,ABREUI,2018/04/30 16:37:05+00,E316899,2021/06/25 10:28:22+00,9ca0cf27-1a6a-40b6-899e-31b576bd6782,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8943643.73409999,2953366.4241,61,3050210010010,Village Pines School,15000 SW 92nd Ave, ,Miami-Dade,33176,305-235-6621,,Margery K. Amerling,1960,N,PK-06,C,Y,2918,122,Active,http://www.villagepinesschool.org/,25.63032,-80.34212,872923.659977619,471869.38245707,ABREUI,2018/04/30 16:37:05+00,E316899,2021/09/29 12:28:31+00,d664bc88-c0c5-4126-87b9-04dbceb9a7b5,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8953544.85149999,2965711.1929,62,3049150170010,Kid's Adventure Learning Center,14543 SW 42nd St, ,Miami-Dade,33175,305-388-9919,,Iris Gerena, ,N,PK-02,C,Y,6477,59,Active,http://kidsadventurelearningcenter.com/,25.73026,-80.43106,843462.042030178,508057.440090776,E316899,2020/11/04 18:20:05+00,E316899,2021/08/10 09:41:36+00,4b26e36b-7f38-4d12-bf61-77f0f79f7253,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8936819.21359999,2991507.5134,63,3021070220040,Small World Montessori Method- Miami Gardens,4888 NW 183rd St ,114,Miami-Dade,33055,305-625-1199,,Christina Chiaffarano, ,N,PK-01,C,Y,6514,32,Active,https://www.swmontessori-mg.com/contact-us,25.93883,-80.28081,892510.767323859,584107.436961599,ABREUI,2018/04/30 16:37:05+00,E316899,2021/08/26 15:16:28+00,612dfdc2-4fc5-494a-b61d-9053b0d4ef55,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8945527.71539999,2966019.9391,64,3040170031500,Wonder Academy ,10121 SW 40th St,,Miami,33165,786-334-6967,,Jessica Castillo,,,02-12,C,,9444,,Active,https://www.facebook.com/pg/LightUpLearning/services/?service_id=1121945467905073,25.73276,-80.35904,867166.922262318,509074.212451674,E316899,2020/12/09 14:45:56+00,E316899,2020/12/09 14:49:44+00,426e80b1-e91b-44fc-8f7a-128f004370da,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8944426.21449999,2950489.519,65,3350320042620,Perrine SDA School,9750 E Datura St, ,Palmetto Bay,33157,786-429-3942,,Howards Summerbell,1996,Y,KG-08,C,Y,329,34,Active,http://www.psdaschool.org/,25.60702,-80.34915,870649.2653515,463388.427057169,ABREUI,2018/04/30 16:37:05+00,E316899,2021/09/20 12:24:25+00,ebd57ad6-7148-408a-9ff5-5f9cec2f369b,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8944607.97759999,2958474.2819,66,3050090000510,Killian Oaks Academy,10545 SW 97th Ave, ,Miami-Dade,33176,305-274-2221,,Ms. Mercedes Ricon,1970,N,PK-12,C,Y,2618,145,Active,http://killianoaksacademy.com/,25.67168,-80.35078,869995.937478893,486888.655687056,ABREUI,2018/04/30 16:37:05+00,E316899,2021/06/25 10:22:29+00,605546eb-94ba-40e4-8650-e248482daf31,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8941728.65459999,2975560.7419,67,3530270170020,Royal Hollow Academy,3901 NW 79th Ave,Suite 245,Miami,33166,318-479-1854,,Irlanda Morales-Wade,,,KG-12,,,5946,,,https://royalhollow.com/,25.80994,-80.32491,878258.109390587,537182.716021903,E316899,2020/11/16 12:22:52+00,E316899,2021/09/20 15:16:31+00,9871eff1-7bac-414d-9b29-0e350cc95ef4,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8946780.87449999,2966054.5144,68,3040180080010,Schoolhouse Academy,3800 SW 108th Ave, ,Miami-Dade,33165,305-552-1200,,Dr. Jiliann Tamayo, ,N,09-12,C,Y,1069,43,Active,http://www.schoolhouseprep.com/,25.73304,-80.3703,863460.500160806,509158.062427796,ABREUI,2018/04/30 16:37:05+00,E316899,2021/06/25 10:31:21+00,becfa697-924e-4bdc-9bb2-7b136b9fb036,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8927260.95779999,2970332.4775,69,0102050301061,KLA Elementary,625 SW 1st Ave,,Miami,33130,305-603-9012,,Candelaria Ortega,,,KG-05,C,,3916,,Active,https://www.klaelementary.com/,25.76765,-80.19496,921109.958646495,522052.651623808,E316899,2020/11/04 18:20:05+00,E316899,2021/08/10 12:08:11+00,eb0c427a-718f-4c62-894a-c85a898c7d23,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8938640.75859999,2962431.57,70,0940360310150,Academica International Studies,6340 Sunset Dr, ,Miami,33143,305-669-2906,,Gina Lalicata,1999,N,KG-12,C, ,6989,0,Active,https://www.matervirtualacademy.com/apps/pages/index.jsp?uREC_ID=214635&type=d&pREC_ID=418797,25.70372,-80.29717,887589.83344461,498622.479064651,E316899,2021/07/27 11:45:19+00,E316899,2021/07/27 11:46:36+00,2ff26d45-410a-4218-867e-14b4142ffb40,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8932004.68679999,2967873.9528,71,0141150010010,Meni Ninho Meni Ninha School,2323 SW 27th Ave,,Miami,33145,305-979-8146,,Jessica Deahora,,,PK-02,C,,8551,,Active,https://www.menininhomenininha.com/,25.74776,-80.23756,907127.071721472,514739.631200999,E316899,2021/08/20 08:26:49+00,E316899,2022/01/26 13:41:31+00,ed709631-b0e3-469b-af93-3bed2fd62388,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8939810.79869999,2986272.9579,72,0420250010290,Children's Paradise Learning Center I,8155 W 12th Ave, ,Hialeah,33014,305-827-1772,,Magaly Miranda, , ,PK-01,Y, ,5512,74,Active,https://childcarecenter.us/provider_detail/childrens_paradise_learning_center_hialeah_fl,25.89654,-80.30769,883760.249811709,568687.562387243,E316899,2020/11/04 18:20:05+00,E316899,2021/06/25 10:10:02+00,b583d8c6-b289-497b-9562-2f8017ed0dd1,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8946447.00099999,2949468.3884,73,3050310000450,Kids Learning Center III,10825 SW 184th St,  ,Miami-Dade,33157,305-253-3613,,Vanessa Gomez, ,N,03-08, , ,5298,47,Active,http://www.klcschools.com/,25.59874,-80.3673,864681.31244994,460352.906286344,E316899,2020/11/04 18:20:05+00,E316899,2021/08/10 10:28:04+00,aeb0b2d6-f246-441f-9b84-376c7382de1b,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8946716.3822,2962321.7769,74,3040300650030,Atlantis Academy - L.I.F.E. Program,10855 SW 72nd St,49,Miami-Dade,33173,305-456-9578,,Patricia Giner,2000,N,12-12,C, ,7887,45,Active,http://lifeprogram.atlantisacademy.com/contact-us/,25.70283,-80.36972,863703.636929032,498178.943313576,ABREUI,2018/04/13 16:20:00+00,E316899,2021/07/29 12:32:38+00,1257f36e-ede8-44df-a7d5-1a05443e48e3,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8948222.8599,2953627.894,75,3059240000110,Glendale Christian Academy,14580 SW 117th Ave, ,Miami-Dade,33186,305-235-5347,,Ms. Lois Reittie,1984,Y,PK-02,C,Y,3064,68,Active,https://www.privateschoolreview.com/glendale-christian-academy-profile,25.63244,-80.38325,859366.749884997,472573.843257725,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,6f0d1ea2-ac33-4c7e-bf7f-33a9c09493eb,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8928679.8665,2971377.3081,76,0102000301130,Lincoln-Marti Schools - 8th Ave,221 NW 8th Ave,  ,Miami,33128,305-326-8885,,Demetrio J. Perez, ,N,05-K,C, , ,0,Active,http://www.lincoln-marti.com/index.php?option=com_wrapper&view=wrapper&Itemid=141,25.7761,-80.20769,916896.51497791,525099.34432932,ABREUI,2018/04/30 16:37:05+00,E316899,2021/11/10 11:44:22+00,74aced1e-eb3f-4fd4-bde5-9fa7913f7244,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8953458.7723,2969421.2366,77,3049030250180,Villa Lyan Academy,14520 SW 8th St,  ,Miami-Dade,33184,305-752-0220,,Henny Cristobol, ,N,05-K, , , ,0,Active,https://www.facebook.com/pg/VillaLyanSpecialNeedsSchool/posts/?ref=page_internal,25.76028,-80.43029,843669.479086377,518969.268580936,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,2e5a8194-f8cd-4748-b249-16a82ef13762,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8943335.2153,2986313.5113,78,0420270030010,Kidworks USA,8155 W 28th Ave, ,Hialeah,33016,305-822-5437,,Odaimys Diaz, ,N,PK-05,C,Y,3942,176,Active,http://kidworksusa.com/,25.89687,-80.33935,873351.252682015,568753.000851303,E316899,2020/11/04 18:20:05+00,E316899,2021/08/10 11:12:54+00,82ae0eb9-faee-439e-8789-ed29cdfa9b99,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8956224.3786,2934439.4624,79,1079170010181,Smart Horizons Learning Center,1590 NE 8th St,,Homestead,33033,954-625-4073,,Lorenzo Concepcion,,,KG-02,C,,6072,,Active,http://smarthorizonslearningcenter.com/?utm_source=gmb&utm_medium=referral,25.47693,-80.45513,835916.238220651,415950.864389166,E316899,2020/11/19 06:06:31+00,E316899,2020/11/19 06:10:14+00,6dd2601b-e339-4f95-9a8d-c731c0aef10f,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8925595.65,2990250.4243,80,0722170130140,AIU High School,16695 NE 10th Ave, ,North Miami Beach,33162,305-940-8855,,Ricardo Gonzalez,2004,N,09-12,C,Y,4649,13,Active,http://www.aiuhs.org/,25.92868,-80.17999,925668.18687474,580610.865054347,ABREUI,2018/04/13 16:20:00+00,T0140179,2018/07/27 20:24:53+00,f3b9a9a9-53bc-47c1-acee-19676a5f59cf,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8931302.4381,2971082.8864,81,0141030330610,International Bilingual Preschool,70 NW 22nd Ave, ,Miami,33125,305-643-1909,,Rebeca Montes De Oca, , ,PK-02,C,Y,6968,64,Active,http://www.internationalbilingualpreschool.com/,25.77372,-80.23125,909148.562411353,524187.749993794,E316899,2020/11/04 18:20:05+00,E316899,2021/06/25 10:20:33+00,3e50b3eb-e60f-4017-aa75-a1130367adf1,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8927169.5396,2983023.272,83,1121360130751,ABC Learning Center Miami Shores,10390 NE 2nd Ave, ,Miami Shore,33138,305-759-5439,,Isabel Perez, ,N,PK-KG,C, ,7988,167,Active,http://abclearningcenterms.com/contact-us/index.html,25.87027,-80.19413,921151.727094535,559354.532746546,ABREUI,2018/04/13 16:20:00+00,E316899,2021/06/25 09:18:13+00,89b2f1b9-8fbf-4d46-85cb-81b8354311f8,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8947129.9602,2954245.5712,84,3050190017832,Children's Learning Center Richmond Heights,11111 Pinkston Dr, ,Miami-Dade,33176,305-233-1596,,Dorothy Thomas,1966, ,PK-KG, , ,2938,60,Active,https://clcorhmiami.com/,25.63744,-80.37343,862592.855743997,474407.198523432,ABREUI,2018/04/30 16:37:05+00,E316899,2021/06/25 10:09:59+00,7e6d6efd-5e58-421f-a591-6d8e91134354,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8928669.0384,2977273.6458,85,0131240132340,Clara Mohammed School Of Miami Florida,5245 NW 7th Ave, ,Miami,33127,305-757-8741,,Lillian Brown,1978,N,PK-08,C,Y,4826,20,Active,http://claramohammedschool.org/contact-us/,25.82379,-80.2076,916824.187634502,542432.499578789,E316899,2020/11/04 18:20:05+00,E316899,2021/06/25 10:10:27+00,2e75b924-c55e-4588-adff-e36aa43b08ca,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8952449.1733,2969380.9312,86,3049030020100,Creativa Learning Academy,13910 SW 8th St, ,Miami-Dade,33184,305-900-0099,,Olivetete Say, , ,PK-KG, , ,6719,114,Active,https://childcarecenter.us/provider_detail/creativa_learning_academy_miami_fl,25.75995,-80.42123,846654.952881154,518863.752804846,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,60c2a709-375f-4fa2-9661-f5475f9785c9,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8937317.9034,2982556.1401,87,0431060450021,Pinocchio Day Care,100 W 49th St, ,Hialeah,33012,305-556-2627,,Susana Garcia, , ,PK-02,C,Y,6892,37,Active,https://childcarecenter.us/provider_detail/pinocchio_day_care_inc_hialeah_fl,25.8665,-80.28529,891181.812442623,557808.562569112,ABREUI,2018/04/30 16:37:05+00,E316899,2020/11/12 12:30:44+00,a9268a6b-939c-4c67-a02d-b4ad244ae398,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8935851.2572,2966281.2877,88,0341180052080,Granada Day School,900 University Dr, ,Coral Gables,33134,305-444-2028,,Ana Main,1954,Y,PK-KG,C,Y,2532,169,Active,http://granadadayschool.com/,25.73487,-80.27211,895778.812638901,509991.312220573,E316899,2020/11/04 18:20:05+00,E316899,2021/06/25 10:18:21+00,b400c851-1d9c-4314-8077-abe8bb5c5579,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8926113.4885,2982187.5106,89,1132060141410,Miami Shores Presbyterian Church School,602 NE 96th St, ,Miami Shores,33138,305-759-2548,,Anita Stevens, ,Y,PK-05,C,Y,3286,208,Active,http://www.mspcs.net/,25.86352,-80.18464,924286.479353454,556918.33306428,ABREUI,2018/04/30 16:37:05+00,E316899,2021/08/26 11:31:20+00,0925aad6-098e-480d-a0a1-729257f09b62,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8953375.6922,2956785.6095,90,3059100400052,Learning Links School House,14515 SW 120th St, ,Miami-Dade,33186,305-271-3500,,Olga Ruiz,2007,N,KG-12,C, ,695,0,Active,http://www.learninglinksschool.org/,25.65801,-80.42954,844075.660974752,481799.577154323,E316899,2020/11/04 18:20:05+00,E316899,2021/08/13 09:08:27+00,a8eca6d6-b432-4936-a418-9308d6b7311c,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8939909.1388,2987726.2533,91,3220230032630,Miami Lakes United Methodist Preschool,14800 NW 67th Ave, ,Miami Lakes,33014,305-821-7274,,Sandi Pickard, , ,PK-KG,C,Y,6896,61,Active,http://www.hopemlumc.com/school/,25.90828,-80.30857,883447.325907417,572954.458007216,ABREUI,2018/04/30 16:37:05+00,E316899,2021/08/26 10:45:35+00,cc78e257-08c7-4480-b6c4-c6fbd3719b74,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8953041.1361,2969368.4682,92,3049030240010,Just Kids Centers Preschool and Academy II,14268 SW 8th St, ,Miami-Dade,33184,305-222-2272,,Maria Rivera, ,N,PK-01,C, ,5537,5,Active,http://www.justkidscenters.org/preschool-contact-us,25.75985,-80.42653,844904.925615523,518819.456612796,E316899,2020/11/04 18:20:05+00,E316899,2021/08/09 12:05:43+00,6113bfbe-6358-4d62-98d9-0c745ebbd9ef,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8924976.8061,2986635.1261,93,0622290170010,The Challenger School,1200 NE 135th St, ,North Miami,33161,786-553-8555,,Beverly Hylton aka Hilton, , ,PK-08,C,Y,5520,12,Active,https://www.alhambraheightschallengerschool.com/,25.89946,-80.17443,927562.178465962,570004.789788514,ABREUI,2018/04/30 16:37:05+00,E316899,2020/12/03 11:07:38+00,81412ac8-ce36-40f8-a86c-298f9cb0f0c8,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8932871.6464,2990735.8079,94,3421090021570,Hardemon Angels Academy I,17330 NW 27th Ave, ,Miami Gardens,33056,305-628-4352,,Judy Hardemon,2012,N,PK-03,C,Y,4269,26,Active,http://kidcarescout.com/school/listing/4269,25.9326,-80.24535,904177.812454727,581907.062687553,ABREUI,2018/04/30 16:37:05+00,T0140179,2018/07/10 15:53:05+00,fb5646e5-d986-43f7-b08b-b15d2efbb787,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8947015.3635,2953259.8607,95,3050190020630,His Loving Hands Christian Academy,15020 Harrison St,,Miami,33176,305-259-6108,,Vera Henry  ,,,PK-01,C,,7661,,Active,http://hislovinghandsacademy.org/,25.62946,-80.3724,862945.769152325,471507.266872734,E316899,2020/11/04 18:20:05+00,E316899,2021/06/25 10:19:38+00,fd243a67-e74d-4778-97f3-8e5a4754a6fa,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8925620.3455,2992231.3774,96,0722050000020,Yeshiva Toras Chaim Toras Emes (Klurman Campus),1025 Miami Gardens Dr, ,North Miami Beach,33179,305-944-5344,,Mordechai Palgon,1985,Y,09-12,B,Y,3199,115,Active,http://www.ytcteam.org/contact.php?school=elementary,25.94468,-80.18021,925558.870778639,586427.045795761,ABREUI,2018/04/30 16:37:05+00,E316899,2021/09/29 14:44:22+00,bfdd9f29-7ca7-4426-b7c9-e77f8c944a35,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8948961.0158,2969444.2063,97,3049010000310,Academir Preschool Learning Center I,11980 SW 8th St,11-12,Miami-Dade,33184,305-220-2205,, , , ,PK-06, , , ,74,Active,http://www.academir.com/,25.76047,-80.38989,856967.136186756,519096.317541055,ABREUI,2018/04/13 16:20:00+00,ABREUI,2018/04/13 16:20:00+00,f1e33b5f-13fb-43fe-b843-ece5ea73e2d8,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8929642.5396,2993299.7386,98,3421020052250,Norland United Methodist Academy,885 NW 195th St,,Miami,33169,305-652-3905,,Vacashima Williams,,,PK-03,C,,2746,,Active,http://norlandumchurch.org/  http://norlandumchurch.org/,25.95331,-80.21634,913666.26711956,589491.021222614,E316899,2020/11/10 14:51:46+00,E316899,2020/11/10 14:56:20+00,d821787d-7abc-48d4-9c30-52dd21671d53,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8929269.2596,2992074.9661,99,3421010010010,Pentab Academy,18415 NW 7th Ave, ,Miami Gardens,33169,305-651-9696,,Barbara Sharpe,2002,Y,PK-08,C,Y,3729,213,Active,https://www.facebook.com/pg/pentabhsa/about/?ref=page_internal,25.94342,-80.213,914789.749488607,585901.722531274,ABREUI,2018/04/30 16:37:05+00,E316899,2020/11/12 10:46:29+00,4a241450-0852-4d3d-a258-4795f785af97,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8934503.2208,2992460.8204,100,3421040010312,Grace Leadership Preparatory Institute Inc,3520 NW 191st St,,Miami Gardens,33056,305-760-2666,,Chantale Milord,,,KG-12,C,,9155,,Active,http://graceleadershipprep.org/,25.94653,-80.26001,899332.209122211,586944.52650024,E316899,2020/11/04 18:20:05+00,E316899,2021/08/06 14:41:15+00,4f767c1d-3990-4d6e-8061-956f762bbfc0,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
-8931823.3188,2986583.0502,101,0821220110280,Little Angels Christian Academy Preschool I,13720 NW 22nd Ave,  ,Opa-Locka,33054,305-681-1722,,Gwendolyn Parker,  , ,PK-05,C,Y,7146,50,Active,https://m.facebook.com/Little-Angels-Christian-Academy-1183340451756021/,25.89904,-80.23593,907343.937513679,569729.312404208,ABREUI,2018/04/30 16:37:05+00,ABREUI,2018/04/30 16:37:05+00,c3b6534c-5a19-4cab-b80f-36f999921945,2025/01/28 16:27:14.070+00,MDPublisher,2025/01/28 16:27:14.070+00,MDPublisher
